source,target,prediction
John Hershberger 0001,Dinesh K. Pai,P
John Hershberger 0001,Elisha Sacks,P
John Hershberger 0001,Ouri Wolfson,P
Christian S. Jensen,Lydia E. Kavraki,P
Christian S. Jensen,Ming C. Lin,P
Christian S. Jensen,Dinesh Manocha,P
Christian S. Jensen,Dimitris N. Metaxas,P
Christian S. Jensen,Brian Mirtich,P
Christian S. Jensen,David M. Mount,P
Christian S. Jensen,S. Muthukrishnan,P
Christian S. Jensen,Dinesh K. Pai,P
Christian S. Jensen,Elisha Sacks,P
Christian S. Jensen,Jack Snoeyink,P
Christian S. Jensen,Subhash Suri,P
Christian S. Jensen,Ouri Wolfson,P
Lydia E. Kavraki,Ming C. Lin,P
Lydia E. Kavraki,Dinesh Manocha,P
Lydia E. Kavraki,Dimitris N. Metaxas,P
Lydia E. Kavraki,Brian Mirtich,P
Lydia E. Kavraki,David M. Mount,P
Lydia E. Kavraki,S. Muthukrishnan,P
Lydia E. Kavraki,Dinesh K. Pai,P
Lydia E. Kavraki,Elisha Sacks,P
Lydia E. Kavraki,Jack Snoeyink,P
Lydia E. Kavraki,Subhash Suri,P
Lydia E. Kavraki,Ouri Wolfson,P
Ming C. Lin,Dimitris N. Metaxas,P
Ming C. Lin,Brian Mirtich,P
Ming C. Lin,David M. Mount,P
Ming C. Lin,S. Muthukrishnan,P
Ming C. Lin,Dinesh K. Pai,P
Ming C. Lin,Elisha Sacks,P
Ming C. Lin,Jack Snoeyink,P
Ming C. Lin,Subhash Suri,P
Ming C. Lin,Ouri Wolfson,P
Dinesh Manocha,Dimitris N. Metaxas,P
Dinesh Manocha,Brian Mirtich,P
Dinesh Manocha,David M. Mount,P
Dinesh Manocha,S. Muthukrishnan,P
Dinesh Manocha,Dinesh K. Pai,P
Dinesh Manocha,Elisha Sacks,P
Dinesh Manocha,Jack Snoeyink,P
Dinesh Manocha,Subhash Suri,P
Dinesh Manocha,Ouri Wolfson,P
Dimitris N. Metaxas,Brian Mirtich,P
Dimitris N. Metaxas,David M. Mount,P
Dimitris N. Metaxas,S. Muthukrishnan,P
Dimitris N. Metaxas,Dinesh K. Pai,P
Dimitris N. Metaxas,Elisha Sacks,P
Dimitris N. Metaxas,Jack Snoeyink,P
Dimitris N. Metaxas,Subhash Suri,P
Dimitris N. Metaxas,Ouri Wolfson,P
Brian Mirtich,David M. Mount,P
Brian Mirtich,S. Muthukrishnan,P
Brian Mirtich,Dinesh K. Pai,P
Brian Mirtich,Elisha Sacks,P
Brian Mirtich,Jack Snoeyink,P
Brian Mirtich,Subhash Suri,P
Brian Mirtich,Ouri Wolfson,P
David M. Mount,S. Muthukrishnan,P
David M. Mount,Dinesh K. Pai,P
David M. Mount,Elisha Sacks,P
David M. Mount,Jack Snoeyink,P
David M. Mount,Ouri Wolfson,P
S. Muthukrishnan,Dinesh K. Pai,P
S. Muthukrishnan,Elisha Sacks,P
S. Muthukrishnan,Jack Snoeyink,P
S. Muthukrishnan,Subhash Suri,P
S. Muthukrishnan,Ouri Wolfson,P
Dinesh K. Pai,Elisha Sacks,P
Dinesh K. Pai,Jack Snoeyink,P
Dinesh K. Pai,Subhash Suri,P
Dinesh K. Pai,Ouri Wolfson,P
Elisha Sacks,Jack Snoeyink,P
Elisha Sacks,Subhash Suri,P
Elisha Sacks,Ouri Wolfson,P
Jack Snoeyink,Subhash Suri,P
Jack Snoeyink,Ouri Wolfson,P
Subhash Suri,Ouri Wolfson,P
Pieter H. Hartel,Luc Moreau 0001,P
Thomas Eiter,Andrei Voronkov,P
Georg Gottlob,Andrei Voronkov,P
Lorenzo Alvisi,Yi-Min Wang,P
Lorenzo Alvisi,David B. Johnson,P
Yi-Min Wang,David B. Johnson,P
Ron Chi-Wai Kwok,Doug Vogel,P
Jian Ma 0008,Doug Vogel,P
Hai Zhuge,Jian Chen,P
Efe A. Ok,Fernando Vega-Redondo,P
Itzhak Gilboa,Peter P. Wakker,P
David Schmeidler,Peter P. Wakker,P
Demetrios G. Sampson,Charalampos Karagiannidis,P
Andrew Kehler,Douglas E. Appelt,P
John A. Bateman,Klaus Reichenberger,P
Kemal Oflazer,Sergei Nirenburg,P
Branimir Boguraev,Shalom Lappin,P
Shuly Wintner,Anoop Sarkar,P
Eduard H. Hovy,Kathleen R. McKeown,P
Steve Whittaker,Julia Hirschberg,P
Brad A. Myers,Alex Waibel,P
Benjamin B. Bederson,Catherine Plaisant,P
Francis K. H. Quek,Rashid Ansari,P
Mark J. Perry,Abigail Sellen,P
Mark J. Perry,Richard H. R. Harper,P
Abigail Sellen,Barry A. T. Brown,P
Abigail Sellen,Richard H. R. Harper,P
Barry A. T. Brown,Richard H. R. Harper,P
Peter J. Thomas 0002,Robert D. Macredie,P
Bonnie E. John,Mahadev Satyanarayanan,P
Ashwini K. Nanda,Qing Yang 0001,P
David Page,James H. Graham,P
Ausif Mahmood,Howard A. Sholl,P
James H. Graham,Patricia A. S. Ralston,P
Gerasimos Potamianos,Juergen Luettin,P
Gerasimos Potamianos,Eric Vatikiotis-Bateson,P
Juergen Luettin,Eric Vatikiotis-Bateson,P
Shuvra S. Bhattacharyya,K. J. Ray Liu,P
Wei Sun,Hongbin Li,P
Hua Li,Chang Nian Zhang,P
Roland Mech,Ferran Marqués,P
Kenneth E. Barner,Giovanni L. Sicuranza,P
Gonzalo R. Arce,Giovanni L. Sicuranza,P
Dirk T. M. Slock,Vahid Tarokh,P
Dirk T. M. Slock,Xiang-Gen Xia,P
Vahid Tarokh,Xiang-Gen Xia,P
Yuke Wang,Yu Hen Hu,P
Tsuhan Chen,Rob A. Rutenbar,P
László Pap,Edward C. van der Meulen,P
Michael G. Strintzis,Fabio Lavagetto,P
Ferran Marqués,Fabio Lavagetto,P
Farook Sattar,Kai-Kuang Ma,P
Jean-Luc Schwartz,Christian Jutten,P
Jeffrey H. Shapiro,Vahid Tarokh,P
Yao-Jen Chang,Ming-Ting Sun,P
Yung-Chang Chen,Ming-Ting Sun,P
Edwin Hsing-Mean Sha,Yuke Wang,P
Russell M. Mersereau,Mark A. Clements,P
Zhi Ding 0001,Xiaodong Wang 0001,P
Zhi Ding 0001,Marco Lops,P
Xiaodong Wang 0001,Marco Lops,P
Athina P. Petropulu,Lieven De Lathauwer,P
Dimitrios Tzovaras,Demetrios G. Sampson,P
Demetrios G. Sampson,Michael G. Strintzis,P
Deepa Kundur,Alessandro Neri,P
Miodrag J. Mihaljevic,Ryuji Kohno,P
Ravinder David Koilpillai,Sandeep Chennakeshu,P
Petre Stoica,Monika Agrawal,P
Teng Joon Lim,Tao Zhu,P
Zixiang Xiong,Costas N. Georghiades,P
Ying Li,Xinmei Wang,P
Keith M. Chugg,Tor Aulin,P
Dong-Ho Cho,Minsoo Suk,P
Krishna R. Pattipati,Peter Willett 0001,P
Hong Chen,Gregory J. Pottie,P
Marcel F. Neuts,Zvi Rosberg,P
Marcel F. Neuts,Moshe Zukerman,P
Zvi Rosberg,Moshe Zukerman,P
Andreas F. Molisch,Jack H. Winters,P
Ian F. Akyildiz,Jian Fang,P
Michela Meo,Emanuele Viterbo,P
Naofal Al-Dhahir,Costas N. Georghiades,P
Hung-Min Sun,Michael Steiner,P
Michael Steiner,Tzonelih Hwang,P
Paul Fortier,Leslie A. Rusch,P
Javier Garcia-Frias,Ying Zhao,P
Jian Li 0001,Georgios B. Giannakis,P
Rick S. Blum,Nelson Sollenberger,P
Timo Viero,Kari Halonen,P
Bahram Honary,Shu Lin,P
Moshe Zukerman,Nicholas F. Maxemchuk,P
Ali Abdi,Georgios B. Giannakis,P
Mostafa Kaveh,Georgios B. Giannakis,P
John A. Copeland,Yi Pan 0001,P
Erl-Huei Lu,Jau-Yien Lee,P
Ezio Biglieri,Kung Yao,P
Bin Li,Ariela Zeira,P
Marco Mellia,Hui Zhang 0001,P
Marco Mellia,Ion Stoica,P
Krishna R. Pattipati,Peter K. Willett,P
G. David Forney Jr.,Thomas J. Richardson,P
G. David Forney Jr.,Rüdiger L. Urbanke,P
Peter W. O'Hearn,Hayo Thielecke,P
Uday S. Reddy,Hayo Thielecke,P
Olivier Danvy,Amr Sabry,P
Ron Kohavi,Evangelos Simoudis,P
David R. Millen,Michael J. Muller,P
Gerti Kappel,Markku Sakkinen,P
Stefan Rausch-Schott,Markku Sakkinen,P
Werner Retschitzegger,Markku Sakkinen,P
Zakaria Maamar,Weiming Shen 0001,P
Leonard M. Jessup,Daniel Robey,P
Henry Lieberman,Louis Weitzman,P
Christopher Fry,Louis Weitzman,P
David Gries,C. A. R. Hoare,P
C. A. R. Hoare,Jayadev Misra,P
Erik Meijer 0001,Clemens A. Szyperski,P
Marc Light,Mark T. Maybury,P
Tzilla Elrad,Robert E. Filman,P
Ken Kennedy,Moshe Y. Vardi,P
Paul S. Bradley,Johannes Gehrke,P
Paul S. Bradley,Raghu Ramakrishnan,P
Chidanand Apté,Bing Liu 0001,P
Chidanand Apté,Padhraic Smyth,P
Bing Liu 0001,Edwin P. D. Pednault,P
Bing Liu 0001,Padhraic Smyth,P
Edwin P. D. Pednault,Padhraic Smyth,P
Jiannong Cao,Henry C. B. Chan,P
Jiannong Cao,Gilbert H. Young,P
Henry C. B. Chan,Gilbert H. Young,P
Cherri M. Pancake,Christian Lengauer,P
Snehamay Banerjee,Ram L. Kumar,P
Bonnie A. Nardi,Ellen Isaacs,P
Steve Whittaker,Ellen Isaacs,P
Steve Whittaker,Jeff A. Johnson,P
Ellen Isaacs,Jeff A. Johnson,P
Daniel G. Bobrow,Richard S. Crouch,P
Daniel G. Bobrow,Valeria de Paiva,P
Richard S. Crouch,Valeria de Paiva,P
Norman I. Badler,Ying Liu,P
James E. Pitkow,Hinrich Schütze,P
James E. Pitkow,Robert Cooley,P
Hinrich Schütze,Robert Cooley,P
Jeff Sutherland,Willem-Jan van den Heuvel,P
Thilo Kielmann,Philip J. Hatcher,P
Thilo Kielmann,Luc Bougé,P
Philip J. Hatcher,Henri E. Bal,P
Luc Bougé,Henri E. Bal,P
Michael J. Muller,Bonnie A. Nardi,P
Michael J. Muller,Susan M. Dray,P
Bonnie A. Nardi,Susan M. Dray,P
Pat P. Banerjee,Sanjay Mehrotra,P
Harold Ossher,Peri L. Tarr,P
Mark Klein,Peyman Faratin,P
Jiawei Han 0001,Russ B. Altman,P
Jiawei Han 0001,Vipin Kumar,P
Jiawei Han 0001,Heikki Mannila,P
Russ B. Altman,Vipin Kumar,P
Russ B. Altman,Heikki Mannila,P
Vipin Kumar,Heikki Mannila,P
David B. Arnold,Fred Niederman,P
Lance J. Hoffman,Lorrie Faith Cranor,P
Gal A. Kaminka,Manuela M. Veloso,P
Gregory R. Crane,David A. Smith,P
Peter Brusilovsky,Mark T. Maybury,P
Rebecca Mercuri,Peter G. Neumann,P
Ronald J. Vetter,Deborah Knox,P
Ronald J. Vetter,G. Scott Owen,P
Deborah Knox,G. Scott Owen,P
Prabhudev Konana,Judy E. Scott,P
Steve Lawrence,Michael D. Gordon,P
Steve Lawrence,William P. Birmingham,P
Michael D. Gordon,William P. Birmingham,P
Michael D. Gordon,C. Lee Giles,P
William P. Birmingham,C. Lee Giles,P
Robert M. Davison,Gert-Jan de Vreede,P
Tzilla Elrad,Mehmet Aksit,P
Tzilla Elrad,Karl J. Lieberherr,P
Tzilla Elrad,Harold Ossher,P
Mehmet Aksit,Karl J. Lieberherr,P
Mehmet Aksit,Harold Ossher,P
Karl J. Lieberherr,Harold Ossher,P
Peter G. Neumann,David Lorge Parnas,P
Anne P. Massey,Venkataraman Ramesh,P
Robert L. Grossman,Mark F. Hornick,P
Robert L. Grossman,Gregor Meyer,P
Mark F. Hornick,Gregor Meyer,P
Vladimir Getov,Gregor von Laszewski,P
Vladimir Getov,Michael Philippsen,P
Vladimir Getov,Ian T. Foster,P
Gregor von Laszewski,Michael Philippsen,P
Michael Philippsen,Ian T. Foster,P
Padhraic Smyth,Christos Faloutsos,P
Andrzej Czygrinow,Genghua Fan,P
Genghua Fan,Glenn Hurlbert,P
Genghua Fan,William T. Trotter,P
Glenn Hurlbert,Henry A. Kierstead,P
Irène Charon,Iiro S. Honkala,P
Iiro S. Honkala,Olivier Hudry,P
Alexander K. Kelmans,Dhruv Mubayi,P
Alexander K. Kelmans,Benny Sudakov,P
Dhruv Mubayi,Benny Sudakov,P
Jian Shen,Raphael Yuster,P
Gyula Károlyi,László A. Székely,P
Francesc Comellas,J. Luis A. Yebra,P
Daniel Kobler,André Kündgen,P
Peter J. Cameron,Dudley Stark,P
Hélène Barcelo,Sheila Sundaram,P
Herbert Fleischner,Douglas B. West,P
Emeric Deutsch,Herbert S. Wilf,P
Péter L. Erdös,Péter Sziklai,P
Péter L. Erdös,David C. Torney,P
Péter Sziklai,David C. Torney,P
Hikoe Enomoto,Gyula O. H. Katona,P
James D. Currie,Jamie Simpson,P
Ronald L. Graham,Frank Thomson Leighton,P
Bruce E. Sagan,John S. Caughman IV,P
Steven Dubowsky,Saïd Zeghloul,P
Dominik Henrich,Weiliang Xu,P
Dominik Henrich,S. K. Tso,P
Gürsel Alici,Marcelo H. Ang Jr.,P
Peng-Yung Woo,Rolf Unbehauen,P
Jean Pontnau,Nacer K. M'Sirdi,P
Cheng-Wen Wu,Chi-Yi Hwang,P
Dimiter R. Avresky,Karl-Erwin Großpietsch,P
Fabrizio Lombardi,Karl-Erwin Großpietsch,P
Karl-Erwin Großpietsch,Barry W. Johnson,P
Gregory M. Provan,Yi-Liang Chen,P
Alessandro Fantechi,Diego Latella,P
Diego Latella,Luca Simoncini,P
William J. Dally,Marc Tremblay,P
Volker Strumpen,Saman P. Amarasinghe,P
Volker Strumpen,Anant Agarwal,P
John Kubiatowicz,Andrew Wolfe,P
Weldon A. Lodwick,Vladik Kreinovich,P
Götz Alefeld,Vladik Kreinovich,P
Götz Alefeld,Michael Huth,P
Vladik Kreinovich,Michael Huth,P
Günter Mayer,Michael Huth,P
Josep Vehí,Louise Travé-Massuyès,P
Vladik Kreinovich,Sergio D. Cabrera,P
Anatoly V. Lakeyev,Vyacheslav M. Nesterov,P
Anatoly V. Lakeyev,Sergey P. Shary,P
Vyacheslav M. Nesterov,Sergey P. Shary,P
Donald L. Day,Susan M. Dray,P
Jeff A. Johnson,Austin Henderson,P
Ronald Rosenfeld,Dan R. Olsen,P
Rich Gold,Kate Ehrlich,P
Rich Gold,Austin Henderson,P
Elizabeth Dykstra-Erickson,Wendy E. Mackay,P
Edward G. Coffman Jr.,Z. Wang,P
Raghavan Rama,Kamala Krithivasan,P
Maxime Crochemore,Christos Makris,P
Maxime Crochemore,Athanasios K. Tsakalidis,P
Costas S. Iliopoulos,Christos Makris,P
Costas S. Iliopoulos,Wojciech Rytter,P
Costas S. Iliopoulos,Athanasios K. Tsakalidis,P
Christos Makris,Wojciech Rytter,P
Wojciech Rytter,Athanasios K. Tsakalidis,P
Bengt Jonsson,Tiziana Margaria,P
Bengt Jonsson,Bernhard Steffen,P
Mogens Nielsen,Catuscia Palamidessi,P
Magne Haveraaen,Olaf Owe,P
Béla Bollobás,Gautam Das 0001,P
Béla Bollobás,Dimitrios Gunopulos,P
Béla Bollobás,Heikki Mannila,P
Gautam Das 0001,Dimitrios Gunopulos,P
Gautam Das 0001,Heikki Mannila,P
Dimitrios Gunopulos,Heikki Mannila,P
Magne Haveraaen,Michael R. Hansen,P
Lars Bendix,Görel Hedin,P
S. Sathiya Keerthi,Chong Jin Ong,P
Adam Kowalczyk,Bhavani Raskutti,P
Yike Guo,Yong Zhang,P
Shinichi Morishita,David Page,P
Jafar Adibi,Christos Faloutsos,P
Mohammed Javeed Zaki,Jason Tsong-Li Wang,P
Mohammed Javeed Zaki,Hannu Toivonen,P
Jason Tsong-Li Wang,Hannu Toivonen,P
K. Selçuk Candan,Huan Liu,P
Stephen G. Eick,Daniel A. Keim,P
Martina Angela Sasse,Ian Wakeman,P
Walid G. Aref,Susanne E. Hambrusch,P
Keqin Li,Victor Y. Pan,P
Shivakant Mishra,Christof Fetzer,P
Guoliang Xue,Krishnaiyan Thulasiraman,P
Sangyeun Cho,Pen-Chung Yew,P
Pen-Chung Yew,Gyungho Lee,P
Pradip K. Srimani,Wang-Chien Lee,P
Wang-Chien Lee,Sandeep K. S. Gupta,P
Kwong-Sak Leung,Mahadev Satyanarayanan,P
V. Carl Hamacher,Hong Jiang,P
Vijay Kumar 0002,Margaret H. Dunham,P
Giorgio C. Buttazzo,Lui Sha,P
Anna Antola,Fabrizio Ferrandi,P
Anna Antola,Vincenzo Piuri,P
Fabrizio Ferrandi,Vincenzo Piuri,P
Fabrizio Ferrandi,Mariagiovanna Sami,P
Kemal Ebcioglu,Sumedh W. Sathaye,P
John B. Carter,Sally A. McKee,P
Wilson C. Hsieh,Sally A. McKee,P
Tei-Wei Kuo,Kwei-Jay Lin,P
Farn Wang,Pao-Ann Hsiung,P
Huapeng Wu,Shuhong Gao,P
M. Anwarul Hasan,Shuhong Gao,P
Shamkant B. Navathe,Edward Omiecinski,P
David R. Kaeli,Fabrizio Lombardi,P
Yibei Ling,Jie Mi,P
Jie Mi,Xiaola Lin,P
Robert M. Hierons,Hasan Ural,P
Yue-Li Wang,D. J. Guan,P
Lizy Kurian John,Anand Sivasubramaniam,P
Emil Jovanov,Veljko M. Milutinovic,P
Emil Jovanov,Ali R. Hurson,P
Veljko M. Milutinovic,Ali R. Hurson,P
Yijie Han,Yi Pan 0001,P
Yijie Han,Hong Shen,P
Chansu Yu,Ben Lee,P
Ben Lee,Hee Yong Youn,P
Brad Calder,Todd M. Austin,P
Yun Wang,Michel Hurfin,P
Yi-Bing Lin,Prathima Agrawal,P
Marco Conti,Mohan Kumar,P
Marco Conti,Sajal K. Das,P
Marco Conti,Behrooz A. Shirazi,P
Mohan Kumar,Behrooz A. Shirazi,P
Sajal K. Das,Behrooz A. Shirazi,P
James Beck,David A. Patterson,P
James Beck,Katherine A. Yelick,P
Sijing Zhang,Tee-Hiang Cheng,P
Alan Burns,Tee-Hiang Cheng,P
Xiangping Chen,Prasant Mohapatra,P
Hongbing Fan,Yao-Wen Chang,P
Yu-Liang Wu,Yao-Wen Chang,P
Jawahar Jain,Ingo Wegener,P
Ingo Wegener,Masahiro Fujita,P
Sam H. Noh,Chong-Sang Kim,P
Yookun Cho,Chong-Sang Kim,P
Steven K. Reinhardt,Doug Burger,P
Kam S. Tso,Leon Alkalai,P
Kam S. Tso,William H. Sanders,P
Leon Alkalai,William H. Sanders,P
Jaejin Lee,Josep Torrellas,P
Alexander D. Stoyen,Sanjoy K. Baruah,P
Athena Vakali,Georgios I. Papadimitriou,P
Athena Vakali,Andreas S. Pomportsis,P
Zengqi Sun,Mo Jamshidi,P
Tarek M. Sobh,Ausif Mahmood,P
Sándor Jenei,Erich-Peter Klement,P
Radim Belohlávek,Vilém Novák,P
Yan-Qing Zhang,George J. Vachtsevanos,P
Yan-Qing Zhang,Tsau Young Lin,P
George J. Vachtsevanos,Tsau Young Lin,P
George Georgescu,Afrodita Iorgulescu,P
Donald H. Kraft,María Amparo Vila Miranda,P
María Amparo Vila Miranda,Jianhua Chen,P
Hideyuki Imai,Yoshiharu Sato,P
Masaaki Miyakoshi,Yoshiharu Sato,P
Mats Bengtsson,Johan Schubert,P
Li Chen 0002,Paul P. Wang,P
Z. Zhang,Tao Wang,P
Vincenzo Loia,Maria I. Sessa,P
Max H. Garzon,Michael Conrad,P
Vincenzo Loia,Lotfi A. Zadeh,P
Francisco Herrera,María Amparo Vila Miranda,P
Enrique Herrera-Viedma,María Amparo Vila Miranda,P
Luis Martínez-López,María Amparo Vila Miranda,P
Renato de Mori,Roberto Gemello,P
Renato de Mori,Franco Mana,P
Renato de Mori,Dario Albesano,P
Mari Ostendorf,Jan P. H. van Santen,P
Jean-Luc Gauvain,Renato de Mori,P
Renato de Mori,Lori Lamel,P
Kathleen R. McKeown,Julia Hirschberg,P
Richard Sproat,Stanley F. Chen,P
Richard Sproat,Mari Ostendorf,P
Stanley F. Chen,Mari Ostendorf,P
Jan L. G. Dietz,Kecheng Liu,P
Apostolos Papathanassiou,Apostolis K. Salkintzis,P
Apostolos Papathanassiou,Panayiotis Takis Mathiopoulos,P
Timo Saarinen,Nikos I. Passas,P
Wayne E. Stark,Stéphane Lafortune,P
Wayne E. Stark,Demosthenis Teneketzis,P
Subbarayan Venkatesan,Ravi Prakash,P
Subir Das,Anthony J. McAuley,P
Subir Das,Sajal K. Das,P
Anthony J. McAuley,Sajal K. Das,P
Prathima Agrawal,Adam Wolisz,P
Ramón Cáceres,Mark Smith,P
Paramvir Bahl,Yi-Min Wang,P
Roberto Cusani,Francesco Delli Priscoli,P
Sajal K. Das,Diane J. Cook,P
Andrea J. Goldsmith,Stephen B. Wicker,P
Mario Gerla,Sajal K. Das,P
Mario Gerla,Subir Das,P
Patrick Bosc,Ernesto Damiani,P
Mehrdad Nourani,Caro Lucas,P
James C. Bezdek,Kuhu Pal,P
Eyke Hüllermeier,Didier Dubois,P
Eyke Hüllermeier,Henri Prade,P
Richard Buse,James C. Bezdek,P
Zhi-Qiang Liu,James C. Bezdek,P
Leslie M. Collins,Jing Li,P
Leslie M. Collins,James R. McDonald,P
Jing Li,Lawrence Carin,P
Jing Li,James R. McDonald,P
Lawrence Carin,James R. McDonald,P
Hoang Duong Tuan,Yasuhiro Yamamoto,P
Pierre Apkarian,Yasuhiro Yamamoto,P
Aníbal Ollero,Robert Babuska,P
Shouyang Wang,Yong Fang,P
Bernhard Moser,Mirko Navara,P
Tamás D. Gedeon,Jae Dong Yang,P
László T. Kóczy,Jae Dong Yang,P
Visakan Kadirkamanathan,Ping Li,P
Yan Li,Jian Liang Wang,P
Yan Li,Guang-Hong Yang,P
Kuldeep Kumar,Berlin Wu,P
Jun Lu,Hiroshi Ohta,P
Biao Huang,D. Grant Fisher,P
Zidong Wang,D. Grant Fisher,P
Wanquan Liu,Cishen Zhang,P
Wanquan Liu,David J. Hill 0001,P
Cishen Zhang,David J. Hill 0001,P
Chi-Hsu Wang,Ching-Cheng Teng,P
Ching-Cheng Teng,Tsu-Tian Lee,P
Dani Juricic,Rihard Karba,P
Rosaria Conte,Frank Dignum,P
John J. Ritsko,Alexander Birman,P
Igor Jurisica,Suzanne Fortier,P
Christos J. Georgiou,Manish Gupta 0002,P
Christos J. Georgiou,Susan Flynn Hummel,P
Christos J. Georgiou,Derek Lieber,P
Christos J. Georgiou,José E. Moreira,P
Christos J. Georgiou,Marc Snir,P
Manish Gupta 0002,Susan Flynn Hummel,P
Manish Gupta 0002,Derek Lieber,P
Susan Flynn Hummel,José E. Moreira,P
Susan Flynn Hummel,Marc Snir,P
Susan B. Davidson,Brian P. Brunk,P
Brian P. Brunk,Val Tannen,P
Val Tannen,Christian J. Stoeckert Jr.,P
John McCarthy 0001,Marvin Minsky,P
John McCarthy 0001,Aaron Sloman,P
John McCarthy 0001,Leora Morgenstern,P
John McCarthy 0001,Erik T. Mueller,P
John McCarthy 0001,Doug Riecken,P
Marvin Minsky,Aaron Sloman,P
Marvin Minsky,Leora Morgenstern,P
Marvin Minsky,Erik T. Mueller,P
Aaron Sloman,Leora Morgenstern,P
Aaron Sloman,Erik T. Mueller,P
Aaron Sloman,Doug Riecken,P
Leora Morgenstern,Erik T. Mueller,P
Leora Morgenstern,Doug Riecken,P
Erik T. Mueller,Doug Riecken,P
Michael J. Butler,Peter Henderson 0001,P
Anant Jhingran,Nelson Mendonça Mattos,P
Anant Jhingran,Hamid Pirahesh,P
Nelson Mendonça Mattos,Hamid Pirahesh,P
Martin Bichler,Jayant Kalagnanam,P
Martin Bichler,Alan J. King,P
Martin Bichler,Richard D. Lawrence,P
Martin Bichler,Ho Soo Lee,P
Jayant Kalagnanam,Alan J. King,P
Jayant Kalagnanam,Richard D. Lawrence,P
Alan J. King,Richard D. Lawrence,P
Alan J. King,Ho Soo Lee,P
Richard D. Lawrence,Ho Soo Lee,P
Michelle X. Zhou,Sheng Ma,P
David E. Johnson,Frank J. Oles,P
David E. Johnson,Thilo Götz,P
Frank J. Oles,Thilo Götz,P
Raimond L. Winslow,Gyan Bhanot,P
Paul P. Maglio,Jörg Meyer,P
Jörg Meyer,Rob Barrett,P
Ying Huang,Jen-Yao Chung,P
Jakka Sairamesh,Rakesh Mohan,P
Jakka Sairamesh,Manoj Kumar,P
Rakesh Mohan,Manoj Kumar,P
Se June Hong,John J. Ritsko,P
Se June Hong,Alexander Birman,P
Chidanand Apté,Sheng Ma,P
Sheng Ma,Sholom M. Weiss,P
Jason Tsong-Li Wang,Cathy H. Wu,P
Dennis E. Shasha,Cathy H. Wu,P
Chidanand Apté,Ramesh Natarajan,P
Ramesh Natarajan,Edwin P. D. Pednault,P
James W. Cooper,Arnon Amir,P
Alan Hartman,Shlomit S. Pinter,P
Lori S. Levin,Jaime G. Carbonell,P
Alon Lavie,Jaime G. Carbonell,P
Sergei Nirenburg,James R. Cowie,P
Daniel Marcu,Kenji Yamada,P
Srinivas Bangalore,Giuseppe Riccardi,P
Cynthia L. Corritore,Ravinder Nath,P
Elisabeth Davenport,Howard Rosenbaum,P
Hazel Hall,Howard Rosenbaum,P
Jerome Yen,Patrick Y. K. Chau,P
Fatma Mili,W. Shen,P
Kincho H. Law,Jean-Claude Latombe,P
Kincho H. Law,John C. Kunz,P
Jean-Claude Latombe,John C. Kunz,P
John C. Kunz,Ian F. C. Smith,P
John C. Kunz,Tetsuo Tomiyama,P
Ian F. C. Smith,Tetsuo Tomiyama,P
Barry W. Boehm,Robert O. Briggs,P
Thomas B. Hilburn,Watts S. Humphrey,P
Gordon Rugg,Barbara A. Kitchenham,P
Hossein Saiedian,Donald J. Bagert,P
Hossein Saiedian,Nancy R. Mead,P
Manfred Broy,H. Dieter Rombach,P
Jesús Favela,Feniosky Peña-Mora,P
Adam L. Buchsbaum,Yih-Farn Chen,P
Adam L. Buchsbaum,Eleftherios Koutsofios,P
Yih-Farn Chen,Anne Rogers,P
Eleftherios Koutsofios,Anne Rogers,P
Ann Miller,Christof Ebert,P
Allen B. Tucker,Barry W. Boehm,P
John D. McGregor,Linda M. Northrop,P
John D. McGregor,Klaus Pohl,P
Linda M. Northrop,Klaus Pohl,P
Michiel van Genuchten,Douglas R. Vogel,P
Natalia Juristo Juzgado,Larry L. Constantine,P
Hubert F. Hofmann,Franz Lehner,P
Andreas Birk 0001,Tor Stålhane,P
Brian Lawrence,Karl E. Wiegers,P
Brian Lawrence,Christof Ebert,P
Karl E. Wiegers,Christof Ebert,P
Lawrence Chung,Huaiqing Wang,P
Huaiqing Wang,Eric S. K. Yu,P
Grant A. Cheston,J. Paul Tremblay,P
Vicenç Torra,Sadaaki Miyamoto,P
Michel Grabisch,Pedro Gil,P
Xudong Luo,Nicholas R. Jennings,P
Chengqi Zhang,Nicholas R. Jennings,P
Didier Dubois,Jean-Luc Marichal,P
Didier Dubois,Marc Roubens,P
Jean-Luc Marichal,Henri Prade,P
Jean-Luc Marichal,Régis Sabbadin,P
Henri Prade,Marc Roubens,P
Marc Roubens,Régis Sabbadin,P
Vladik Kreinovich,Chin-Wang Tao,P
Chin-Wang Tao,Hung T. Nguyen 0002,P
Vicenç Torra,Josep Domingo-Ferrer,P
Chongfu Huang,Claudio Moraga,P
Margarita Mas,Miquel Monserrat,P
Zhen Liu 0001,Edward G. Coffman Jr.,P
Philippe Nain,Edward G. Coffman Jr.,P
Khaldoun Al Agha,Guy Pujolle,P
Erol Gelenbe,Sridhar Seshadri,P
Vijay Srinivasan,Sridhar Seshadri,P
Steven McCanne,Jean C. Walrand,P
Attahiru Sule Alfa,Bin Liu,P
Alexander B. Bordetsky,Kevin Q. Brown,P
John G. Klincewicz,Richard T. Wong,P
Daniel Bienstock,Iraj Saniee,P
Bijan Jabbari,Yong Zhou,P
